,CustomerID,AveMonthSpend,BikeBuyer,Title,FirstName,MiddleName,LastName,Suffix,AddressLine1,AddressLine2,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,Age,Children
15945,28141,79,0,,Joseph,,Robinson,,9821 Juniper Drive,,Victoria,British Columbia,Canada,V8V,637-555-0159,1974-03-16,High School,Professional,M,M,1,2,0,0,61554,24,2+
15946,28142,61,0,,Willie,B,Lin,,4469 Rain Drop Circle,,Ballard,Washington,United States,98107,969-555-0166,1974-08-14,High School,Professional,M,S,0,2,0,0,39900,24,2+
15947,28143,72,1,,Samuel,L,Gonzalez,,1085 Ash Lane,,Spokane,Washington,United States,99202,754-555-0113,1974-05-15,Partial College,Professional,M,S,1,2,0,0,88672,24,2+
15948,28144,74,1,,Noah,,Phillips,,5995 Olivera Rd.,,Yakima,Washington,United States,98901,730-555-0157,1974-08-23,Partial College,Professional,M,S,1,2,0,0,112396,24,2+
15949,28145,75,0,,Brandon,C,Jones,,7177 Danesta Dr.,,Burbank,California,United States,91502,881-555-0128,1974-11-11,Partial College,Professional,M,S,0,2,0,0,92374,24,2+
15950,28146,100,1,,Gavin,C,Washington,,6550 Gregory Dr.,,Mill Valley,California,United States,94941,170-555-0126,1966-12-12,Graduate Degree,Management,M,S,0,4,1,1,187242,32,1
15951,28147,130,1,,Omar,,Black,,6713 Castle Rock,,Bellflower,California,United States,90706,857-555-0112,1964-07-18,Bachelors ,Skilled Manual,M,S,0,3,4,4,107104,34,2+
15952,28148,122,1,,Jon,,Zhao,,3682 Macarthur Avenue,,Bremerton,Washington,United States,98312,363-555-0147,1964-02-19,Bachelors ,Skilled Manual,M,S,0,3,4,4,84403,34,2+
15953,28149,107,1,,William,,Miller,,1063 Pinehurst Court,,Lakewood,California,United States,90712,222-555-0131,1964-08-11,Bachelors ,Skilled Manual,M,M,1,2,2,4,89237,34,2+
15954,28150,103,1,,Connor,M,Chen,,7622 Mayette Avenue,,Lincoln Acres,California,United States,91950,238-555-0127,1964-11-06,Bachelors ,Skilled Manual,M,S,0,2,2,4,102879,34,2+
15955,28151,45,0,,Katherine,L,Walker,,5510 Chickpea Ct.,,Downey,California,United States,90241,349-555-0141,1963-04-12,Bachelors ,Professional,F,S,0,1,0,0,55939,35,2+
15956,28152,117,1,,Ian,,Rivera,,9699 Gilardy Drive,,San Carlos,California,United States,94070,657-555-0114,1963-03-01,Bachelors ,Professional,M,M,1,2,2,4,102116,35,2+
15957,28154,48,1,,Katherine,E,Patterson,,7306 Pastime Drive,,Long Beach,California,United States,90802,670-555-0187,1968-04-11,Bachelors ,Professional,F,S,0,1,0,0,93259,30,2+
15958,28155,45,1,,Taylor,,Watson,,1144 Paradise Ct.,,Newport Beach,California,United States,92625,682-555-0190,1968-08-24,Bachelors ,Professional,F,S,1,1,0,0,85524,30,2+
15959,28157,108,1,,Elijah,D,Edwards,,4722 Carrick Ct.,,Newton,British Columbia,Canada,V2L3W8,169-555-0141,1963-04-26,Bachelors ,Professional,M,M,1,3,2,4,88004,35,2+
15960,28158,79,1,,Clarence,M,Luo,,9620 Fallbrook Road,,Berkeley,California,United States,94704,733-555-0149,1962-03-06,Bachelors ,Professional,M,S,1,1,0,1,108337,36,1
15961,28159,57,0,,Tamara,R,Yang,,679 Lanton Ave,,Berkeley,California,United States,94704,862-555-0111,1962-02-27,Bachelors ,Professional,F,M,1,1,0,1,69177,36,1
15962,28160,54,0,,Melanie,A,Reed,,6897 Deerfield Dr.,,Langford,British Columbia,Canada,V9,816-555-0198,1962-09-10,Bachelors ,Professional,F,S,0,1,0,1,89065,36,1
15963,28161,49,0,,Jessica,,Perry,,1867 Sahara Drive,,Newton,British Columbia,Canada,V2M1P1,435-555-0148,1962-03-14,Bachelors ,Professional,F,S,0,1,0,1,86334,36,1
15964,28162,83,1,,Bruce,R,Ward,,2186 Claycord Ave.,,Grossmont,California,United States,91941,213-555-0117,1962-06-11,Partial College,Skilled Manual,M,M,1,1,0,1,76388,36,1
15965,28163,51,0,,Rachel,,Washington,,4092 Tupelp Drive,,Woodburn,Oregon,United States,97071,104-555-0136,1962-03-11,Partial College,Skilled Manual,F,M,1,1,0,1,81637,36,1
15966,28164,58,0,,Gabrielle,,Coleman,,419 River Ash Court,#9,Lakewood,California,United States,90712,768-555-0128,1962-10-21,Partial College,Skilled Manual,F,M,1,1,0,1,85351,36,1
15967,28165,61,0,,Alexa,,Rivera,,9828 Larch Ct,,Cliffside,British Columbia,Canada,V8Y 1L1,502-555-0111,1961-09-09,High School,Skilled Manual,F,M,0,2,2,4,49979,37,2+
15968,28166,62,1,,Cassidy,,Coleman,,9784 Mellowood Street,,Coronado,California,United States,92118,166-555-0126,1961-07-04,High School,Skilled Manual,F,M,1,2,2,4,49118,37,2+
15969,28167,75,1,,Samuel,W,Hughes,,1083 W. Hook Road,,Los Angeles,California,United States,90012,463-555-0170,1961-02-19,Partial College,Skilled Manual,M,S,1,1,0,1,95980,37,1
15970,28168,52,0,,Jacqueline,,Ward,,9104 Melody Drive,,Long Beach,California,United States,90802,561-555-0115,1961-10-10,Partial College,Skilled Manual,F,M,1,1,0,1,69870,37,1
15971,28170,57,0,,Isabella,P,Johnson,,2251 Temple Drive,,Glendale,California,United States,91203,941-555-0186,1961-01-21,Partial College,Skilled Manual,F,M,1,1,0,1,73359,37,1
15972,28171,77,1,,Aidan,,Henderson,,P. O. Box 5413,,Burien,Washington,United States,98168,285-555-0116,1961-10-16,Partial College,Skilled Manual,M,M,1,1,0,1,83582,37,1
15973,28172,80,0,,Charles,,Moore,,4000 Krueger Drive,,Burbank,California,United States,91502,799-555-0117,1961-11-27,Partial College,Skilled Manual,M,M,1,1,0,1,85493,37,1
15974,28173,89,1,,Timothy,,Young,,1547 Larkwood Ct.,,Cliffside,British Columbia,Canada,V8Y 1L1,941-555-0117,1960-02-01,High School,Skilled Manual,M,S,1,2,2,4,46899,38,2+
15975,28174,107,0,,Marco,C,Subram,,4268 Shadow Court,,Beaverton,Oregon,United States,97005,732-555-0135,1960-04-24,High School,Skilled Manual,M,M,1,3,2,4,68169,38,2+
15976,28175,101,0,,Clifford,F,Subram,,9903 East Lane,,Beaverton,Oregon,United States,97005,221-555-0148,1960-07-01,High School,Skilled Manual,M,M,1,3,2,4,55789,38,2+
15977,28176,44,0,,Natalie,,Roberts,,3857 Westchester Pl.,,Newton,British Columbia,Canada,V2M1N7,292-555-0119,1967-07-04,Partial College,Skilled Manual,F,S,0,1,0,0,61909,31,2+
15978,28177,77,0,,Cameron,J,Henderson,,2765 Robbins Place,,Royal Oak,British Columbia,Canada,V8X,143-555-0130,1967-08-18,Partial College,Skilled Manual,M,S,0,1,0,0,105394,31,2+
15979,28178,46,1,,Katherine,,James,,5806 West Slough Rd,,Victoria,British Columbia,Canada,V8V,195-555-0129,1967-04-27,Partial College,Skilled Manual,F,S,0,1,0,0,76658,31,2+
15980,28179,73,0,,Billy,A,Alvarez,,4814 Seascape Circle,,Beaverton,Oregon,United States,97005,159-555-0194,1967-10-28,Partial College,Skilled Manual,M,S,0,1,0,0,86208,31,2+
15981,28180,76,0,,Jerry,M,Chander,,1613 Santa Maria,,Bellingham,Washington,United States,98225,278-555-0110,1967-08-04,Partial College,Skilled Manual,M,S,0,1,0,0,84813,31,2+
15982,28181,59,0,,Katherine,J,Rodriguez,,5412 Glenhaven Ave South,,Lebanon,Oregon,United States,97355,801-555-0134,1960-03-06,Partial College,Skilled Manual,F,M,1,1,0,1,77105,38,1
15983,28182,81,1,,Fernando,,Turner,,6242 Cleveland Avenue,,Woodland Hills,California,United States,91364,878-555-0125,1960-09-05,Partial College,Skilled Manual,M,M,1,1,0,1,101970,38,1
15984,28183,56,0,,Nicole,M,Howard,,1060 Mcelroy Court,,Burbank,California,United States,91502,963-555-0168,1960-07-04,Partial College,Skilled Manual,F,M,1,1,0,1,80982,38,1
15985,28184,49,0,,Madison,,Russell,,5289 Steven Drive,,Newport Beach,California,United States,92625,873-555-0146,1960-06-10,Partial College,Skilled Manual,F,M,1,1,0,1,70946,38,1
15986,28185,72,0,,Eric,S,Alexander,,1773 Royal Palm Lane,,Burbank,California,United States,91502,106-555-0117,1960-04-19,Partial College,Skilled Manual,M,M,1,1,0,1,73313,38,1
15987,28186,50,0,,Jenny,M,Wagner,,2205 Stonehedge Dr.,,Beaverton,Oregon,United States,97005,893-555-0112,1960-02-06,Partial College,Skilled Manual,F,M,1,1,0,1,72029,38,1
15988,28187,128,0,,Aaron,,Chen,,4633 Jefferson Street,,Los Angeles,California,United States,90012,969-555-0160,1959-11-13,Bachelors ,Professional,M,M,1,0,3,4,101995,39,2+
15989,28188,71,1,,Kayla,,Price,,6696 Park Highlands Blvd.,,Lake Oswego,Oregon,United States,97034,159-555-0191,1959-04-16,Bachelors ,Professional,F,S,1,0,3,4,93664,39,2+
15990,28189,78,1,,James,,Griffin,,4610 Pinto Road,,N. Vancouver,British Columbia,Canada,V7L 4J4,387-555-0113,1959-10-26,Graduate Degree,Professional,M,S,0,1,0,2,107534,39,2+
15991,28190,53,0,,Kimberly,R,Cook,,3432 White Pl.,,Redwood City,California,United States,94063,610-555-0154,1959-05-21,Graduate Degree,Professional,F,S,1,1,0,2,93587,39,2+
15992,28191,49,1,,Mya,O,Long,,3700 Lane Way,,Burien,Washington,United States,98168,364-555-0120,1959-06-19,Graduate Degree,Professional,F,S,1,1,0,2,84559,39,2+
15993,28192,94,1,,Abigail,,Sanchez,,977 Delta View Ln.,,Yakima,Washington,United States,98901,808-555-0111,1959-09-22,Graduate Degree,Professional,F,M,1,3,5,5,81064,39,2+
15994,28194,53,0,,Lydia,P,Garcia,,8398 Kathryn Drive,,Beaverton,Oregon,United States,97005,802-555-0191,1959-02-15,Graduate Degree,Professional,F,S,0,0,0,1,115462,39,1
15995,28195,48,0,,Kellie,R,Martin,,5414 Stonehedge Dr.,,Burnaby,British Columbia,Canada,V3J 6Z3,564-555-0118,1959-07-03,Graduate Degree,Professional,F,S,0,0,0,3,128959,39,2+
15996,28196,86,0,,Timothy,,Cox,,2303 Rosebrook Ct.,,Salem,Oregon,United States,97301,539-555-0153,1958-05-18,Partial College,Skilled Manual,M,M,1,1,0,1,119345,40,1
15997,28197,49,0,,Kayla,W,Rodriguez,,799 Temple Dr.,,Vancouver,British Columbia,Canada,V7L 4J4,581-555-0152,1958-10-06,Bachelors ,Professional,F,S,1,1,0,1,90426,40,1
15998,28198,76,0,,Jared,V,Moyer,,2201 Huston Road,,Sooke,British Columbia,Canada,V0,173-555-0182,1958-02-10,Bachelors ,Professional,M,M,0,1,0,1,100234,40,1
15999,28199,50,0,,Alyssa,M,Jones,,9682 Morello Court,,San Francisco,California,United States,94109,446-555-0158,1958-05-10,Bachelors ,Professional,F,S,0,1,0,1,78891,40,1
16000,28200,51,0,,Morgan,W,Henderson,,8354 Ponderosa Drive,,Santa Monica,California,United States,90401,622-555-0119,1958-03-10,Bachelors ,Professional,F,M,1,1,0,1,82694,40,1
16001,28201,150,1,,Tyler,T,Martinez,,4478 Rainier Dr.,,Hervey Bay,Queensland,Australia,4655,1 (11) 500 555-0196,1969-09-25,Graduate Degree,Management,M,M,1,0,4,4,148250,29,2+
16002,28202,85,1,,Maria,E,King,,1688 Sudan Loop,,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0124,1969-03-15,Graduate Degree,Management,F,S,1,0,4,4,105446,29,2+
16003,28203,88,0,,Victor,I,Gomez,,5805 Nob Hill Drive,,South Melbourne,Victoria,Australia,3205,1 (11) 500 555-0173,1969-06-28,Graduate Degree,Management,M,M,1,0,0,1,134894,29,1
16004,28204,90,0,,Peter,K,Xu,,6975 Ridgewood Drive,,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0115,1969-10-02,Graduate Degree,Management,M,M,1,0,0,1,144277,29,1
16005,28205,72,0,,Carolyn,,Mehta,,4644 Rossmor Parkway,,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0123,1968-03-03,Bachelors ,Professional,F,M,0,1,2,2,93619,30,2+
16006,28207,146,0,,Larry,W,Moreno,,4487 San Miguel Court,,Seaford,Victoria,Australia,3198,1 (11) 500 555-0161,1970-05-11,Graduate Degree,Management,M,M,1,1,4,4,134790,28,2+
16007,28208,50,0,,Karen,C,Sun,,8758 Garden Ave,,Perth,South Australia,Australia,6006,1 (11) 500 555-0192,1970-07-22,Bachelors ,Professional,F,S,1,0,0,2,102435,28,2+
16008,28209,78,0,,Krista,,Carlson,,5983 Meadowlark Court,,Sunbury,Victoria,Australia,3429,1 (11) 500 555-0153,1968-11-08,Bachelors ,Professional,F,M,1,1,2,2,85445,30,2+
16009,28210,70,0,,Meghan,I,Alan,,9730 Krueger Drive,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0162,1968-06-02,Bachelors ,Professional,F,M,1,1,2,2,73145,30,2+
16010,28211,112,1,,Randall,M,Suarez,,7787 Olive St.,,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0150,1968-10-24,Bachelors ,Professional,M,M,1,1,2,2,91951,30,2+
16011,28212,68,0,,Melody,E,Hernandez,,1082 Crivello Avenue,,Cranbourne,Victoria,Australia,3977,1 (11) 500 555-0148,1968-04-05,Bachelors ,Professional,F,M,1,1,2,2,86897,30,2+
16012,28213,152,1,,Jared,A,Morgan,,4846 Colfax St.,,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0143,1968-03-12,Bachelors ,Professional,M,M,0,3,5,5,93161,30,2+
16013,28215,73,1,,Priscilla,A,Shen,,359 Candlestick Dr.,,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0120,1967-11-11,Bachelors ,Professional,F,S,0,1,2,2,89881,31,2+
16014,28216,90,1,,Adrienne,L,Ramos,,1567 Midway Ct,,Silverwater,New South Wales,Australia,2264,1 (11) 500 555-0145,1967-01-24,Bachelors ,Professional,F,M,0,3,5,5,79475,31,2+
16015,28217,57,1,,Kristy,,Carlson,,189 Rae Anne Dr,,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0179,1969-10-14,Graduate Degree,Management,F,S,1,0,0,1,164440,29,1
16016,28218,102,0,,Denise,,Arun,,9784 Mellowood Street,,Malabar,New South Wales,Australia,2036,1 (11) 500 555-0146,1967-07-04,Bachelors ,Professional,F,M,1,4,5,5,82908,31,2+
16017,28219,148,1,,Chad,,Goel,,4666 Sierra Ridge,,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0145,1967-04-19,Graduate Degree,Management,M,S,1,3,5,5,130297,31,2+
16018,28222,74,0,,Eduardo,,Lewis,,8769 Haven Drive,,W. Linn,Oregon,United States,97068,675-555-0112,1957-01-05,High School,Professional,M,S,0,2,0,2,94327,41,2+
16019,28223,51,0,,Jessica,,Davis,,624 Peabody Road,,Downey,California,United States,90241,186-555-0118,1957-07-07,High School,Professional,F,S,1,2,0,2,78355,41,2+
16020,28224,82,0,,Spencer,,Henderson,,895 Sandalwood Drive,,Newport Beach,California,United States,92625,873-555-0120,1957-02-03,Partial College,Professional,M,S,0,1,0,2,113460,41,2+
16021,28225,87,0,,Robert,,Ross,,4032 La Salle Ave,,San Diego,California,United States,92102,904-555-0173,1957-09-13,Partial College,Professional,M,M,1,1,0,2,113864,41,2+
16022,28226,84,0,,Sebastian,C,Ramirez,,2951 Dublin,,Edmonds,Washington,United States,98020,903-555-0112,1956-05-23,Partial High School,Skilled Manual,M,M,1,2,0,2,106678,42,2+
16023,28227,77,0,,Caleb,P,Wang,,8523 Magic Dr,,Port Orchard,Washington,United States,98366,435-555-0140,1956-09-14,Partial High School,Skilled Manual,M,S,0,2,0,2,106454,42,2+
16024,28228,47,1,,Gloria,,Reed,,2569 La Orinda Pl.,,Puyallup,Washington,United States,98371,582-555-0119,1956-02-07,Partial High School,Skilled Manual,F,S,0,2,0,2,94077,42,2+
16025,28229,46,1,,Samantha,,Wilson,,3582 Juliet Court,,Torrance,California,United States,90505,990-555-0116,1956-09-17,Partial High School,Skilled Manual,F,S,0,2,0,2,106618,42,2+
16026,28230,48,0,,Stephanie,O,Morgan,,1462 Summit View Dr.,,Woodland Hills,California,United States,91364,227-555-0110,1956-09-27,Partial High School,Skilled Manual,F,S,1,2,0,2,97107,42,2+
16027,28231,76,0,,James,V,Powell,,8358 Azalea Avenue,,Salem,Oregon,United States,97301,380-555-0195,1956-08-19,Partial High School,Skilled Manual,M,S,1,2,0,2,104381,42,2+
16028,28232,133,1,,Gavin,,Russell,,8219 Orwood Rd.,,Beaverton,Oregon,United States,97005,572-555-0125,1965-02-23,Partial College,Professional,M,S,0,3,4,4,120637,33,2+
16029,28233,97,1,,Patrick,A,Richardson,,3977 Strasbourg Lane,,Walla Walla,Washington,United States,99362,472-555-0122,1965-02-22,Partial College,Professional,M,S,0,4,1,4,132343,33,2+
16030,28234,106,1,,Jack,I,Nelson,,3624 Garaventa Drive,,Bellflower,California,United States,90706,262-555-0139,1965-02-13,Partial College,Professional,M,M,1,4,1,4,122900,33,2+
16031,28235,113,1,,Cole,M,Rogers,,8310 Mountaire Pkwy.,,Coronado,California,United States,92118,159-555-0114,1965-02-11,Bachelors ,Management,M,S,0,4,2,2,184913,33,2+
16032,28236,70,1,,Isabel,J,Diaz,,966 Houston Ct,,Daly City,California,United States,94015,460-555-0197,1965-07-13,Bachelors ,Management,F,S,0,4,2,2,138936,33,2+
16033,28237,73,0,,Hailey,J,Foster,,8127 Otter Dr.,,Downey,California,United States,90241,464-555-0117,1965-06-12,Bachelors ,Management,F,M,1,4,2,3,133359,33,2+
16034,28238,111,1,,Dalton,,Flores,,4534 Blum Rd.,,Fremont,California,United States,94536,344-555-0110,1965-07-07,Bachelors ,Management,M,S,0,4,2,3,158613,33,2+
16035,28239,119,1,,Richard,C,Ramirez,,3302 Alan Dr,,Victoria,British Columbia,Canada,V8V,831-555-0160,1964-04-23,Partial College,Professional,M,S,0,1,3,4,115991,34,2+
16036,28240,88,1,,Eduardo,,Clark,,6979 Harvard Drive,,Puyallup,Washington,United States,98371,441-555-0118,1964-07-14,Partial College,Professional,M,M,0,1,0,0,125127,34,2+
16037,28241,114,1,,Charles,L,King,,3994 Pinecrest Court,,Renton,Washington,United States,98055,620-555-0169,1964-06-03,Partial College,Professional,M,M,1,0,2,5,111468,34,2+
16038,28242,78,1,,Madison,,Butler,,8280 Parkway Dr.,,Chula Vista,California,United States,91910,179-555-0128,1964-07-03,Partial College,Professional,F,M,1,4,2,4,115956,34,2+
16039,28243,118,1,,Marcus,,Cook,,9448 San Marino Ct.,,Lemon Grove,California,United States,91945,131-555-0138,1964-10-17,Bachelors ,Management,M,S,0,3,2,2,151805,34,2+
16040,28246,48,0,,Alexa,,Gray,,5811 Hillcrest,,Corvallis,Oregon,United States,97330,629-555-0130,1956-10-11,Partial College,Professional,F,S,0,2,0,3,90744,42,2+
16041,28247,94,0,,Jonathan,,Adams,,2835 The Trees Drive,,Lake Oswego,Oregon,United States,97034,145-555-0135,1956-09-22,Partial College,Professional,M,S,1,0,1,2,122595,42,2+
16042,28248,116,1,,Eric,,Scott,,9168 Wellington Ct.,,Metchosin,British Columbia,Canada,V9,976-555-0128,1963-05-16,Partial College,Professional,M,S,0,2,3,4,115898,35,2+
16043,28250,118,1,,Tyrone,L,Dominguez,,8370 Merry Circle,,Bellflower,California,United States,90706,818-555-0171,1963-05-18,Partial College,Professional,M,M,1,2,2,2,122051,35,2+
16044,28251,112,1,,Joe,,Rubio,,2049 Benedict Court,,Beverly Hills,California,United States,90210,461-555-0148,1963-01-18,Partial College,Professional,M,M,1,2,2,2,117139,35,2+
16045,28252,79,1,,Sydney,T,Murphy,,8238 D Crane Ct.,,Newport Beach,California,United States,92625,774-555-0122,1963-11-13,Bachelors ,Management,F,M,1,4,2,3,149795,35,2+
16046,28253,102,1,,Jeremiah,S,Green,,2 Fall Creek Road,,West Covina,California,United States,91791,939-555-0183,1963-05-11,Bachelors ,Management,M,S,0,4,1,1,180666,35,1
16047,28254,89,1,,Jacqueline,W,Brooks,,9684 Morello Heights Circle,,Sooke,British Columbia,Canada,V0,182-555-0138,1962-08-15,Partial College,Professional,F,S,0,3,4,5,107109,36,2+
16048,28256,147,1,,Colin,R,Beck,,1440 Azores Circle,,Beaverton,Oregon,United States,97005,707-555-0197,1962-10-18,Partial College,Professional,M,M,1,3,4,5,125930,36,2+
16049,28257,98,1,,Zachary,E,Martin,,2556 San Remo Ct,,Yakima,Washington,United States,98901,404-555-0162,1962-04-18,Partial College,Professional,M,S,1,4,2,2,122648,36,2+
16050,28258,73,1,,Destiny,C,Bryant,,2773 Kirkwood Dr,,San Francisco,California,United States,94109,658-555-0177,1962-09-09,Bachelors ,Management,F,S,0,1,3,3,139518,36,2+
16051,28259,125,1,,Samuel,C,Mitchell,,3663 Colt Ct.,,Santa Monica,California,United States,90401,654-555-0112,1962-12-03,Bachelors ,Management,M,M,1,3,2,2,171614,36,2+
16052,28260,127,1,,Hunter,,Roberts,,1048 Burwood Way,,Haney,British Columbia,Canada,V2W 1W2,181-555-0117,1961-08-22,Partial College,Professional,M,S,0,3,4,5,96014,37,2+
16053,28261,93,0,,Stephanie,L,Griffin,,8682 Hungry Rd,,Victoria,British Columbia,Canada,V8V,965-555-0178,1961-07-22,Partial College,Professional,F,M,1,3,4,5,94807,37,2+
16054,28262,95,0,,Destiny,,Diaz,,8500 Pinehurst Court,,Everett,Washington,United States,98201,635-555-0141,1961-07-07,Partial College,Professional,F,M,1,3,4,5,107719,37,2+
16055,28263,145,1,,Jonathan,,Lee,,5474 Jason Ct.,,Everett,Washington,United States,98201,706-555-0174,1961-05-07,Partial College,Professional,M,M,1,3,4,5,111322,37,2+
16056,28265,119,1,,Shirleen,H,Travers,,2791 Orchard View Ave.,,Salem,Oregon,United States,97301,549-555-0158,1961-08-25,High School,Professional,M,S,1,2,3,4,112533,37,2+
16057,28266,129,1,,Wyatt,,Flores,,4456 Eastgate,,Salem,Oregon,United States,97301,566-555-0115,1961-03-23,High School,Professional,M,S,0,2,3,4,126830,37,2+
16058,28267,88,1,,Jordan,J,Young,,8824 D Apling Court,,Burlingame,California,United States,94010,434-555-0159,1961-03-12,Partial College,Professional,F,M,1,4,3,3,137642,37,2+
16059,28268,77,1,,Jordan,T,Campbell,,473 Heather Road,,Concord,California,United States,94519,603-555-0129,1961-07-13,High School,Professional,F,S,1,4,3,3,134161,37,2+
16060,28269,77,1,,Alexandra,M,Green,,5219 Bailey Ln.,,Glendale,California,United States,91203,370-555-0149,1961-02-23,Bachelors ,Management,F,S,0,1,3,3,139591,37,2+
16061,28270,69,1,,Samuel,A,Long,,3727 Duck Horn Court,,Walla Walla,Washington,United States,99362,826-555-0171,1955-03-26,High School,Professional,M,S,1,2,0,2,98199,43,2+
16062,28271,72,0,,Sean,,Gonzalez,,5627 Imperial Dr.,,Beverly Hills,California,United States,90210,581-555-0113,1955-06-04,High School,Professional,M,S,1,2,0,2,88980,43,2+
16063,28272,119,0,,Hunter,M,Jai,,9621 Alamo Court,,Sooke,British Columbia,Canada,V0,552-555-0114,1955-10-16,High School,Professional,M,M,1,1,3,4,83359,43,2+
16064,28273,62,0,,Madeline,,Mitchell,,8141 Mitchell Canyon Road,,Redwood City,California,United States,94063,922-555-0195,1955-08-14,High School,Professional,F,M,1,1,1,2,98457,43,2+
16065,28274,72,0,,William,,Rodriguez,,9562 Tupelo Dr.,,Burien,Washington,United States,98168,289-555-0172,1954-12-04,Partial High School,Skilled Manual,M,S,1,2,0,2,77382,44,2+
16066,28275,70,1,,Ian,L,Howard,,3001 Hanson Lane,,Burlingame,California,United States,94010,535-555-0131,1954-06-17,Partial High School,Skilled Manual,M,S,0,2,0,2,94806,44,2+
16067,28276,48,0,,Christy,J,Deng,,2574 Red Leaf,,Bellingham,Washington,United States,98225,611-555-0170,1935-11-25,Partial College,Professional,F,M,1,2,0,3,57168,63,2+
16068,28277,39,0,,Katrina,,Deng,,5562 Galindo Street,,Bellingham,Washington,United States,98225,613-555-0165,1935-02-02,Partial College,Professional,F,S,1,2,0,3,45831,63,2+
16069,28278,67,0,,Jaime,J,Becker,,879 South Royal Links,,Bremerton,Washington,United States,98312,778-555-0131,1935-07-21,Graduate Degree,Management,M,M,1,2,0,2,77828,63,2+
16070,28279,68,0,,Spencer,D,Simmons,,1963 Palms,,Bremerton,Washington,United States,98312,292-555-0142,1935-11-23,Graduate Degree,Management,M,M,1,2,0,2,81173,63,2+
16071,28280,55,0,,Tristan,G,Powell,,5995 The Trees Dr.,,Oregon City,Oregon,United States,97045,814-555-0114,1935-02-22,Graduate Degree,Management,M,S,1,2,0,2,68960,63,2+
16072,28281,70,0,,Juan,A,Cox,,9566 River Ash Court,,Colma,California,United States,94014,627-555-0113,1935-12-26,Graduate Degree,Management,M,M,1,2,0,4,116351,63,2+
16073,28282,42,0,,Cindy,,Foster,,3348 Del Vista Court,,Salem,Oregon,United States,97301,337-555-0150,1936-07-21,Graduate Degree,Management,F,S,1,2,0,2,65916,62,2+
16074,28283,84,1,,Rachel,,Long,,8364 Pepper Drive,,N. Vancouver,British Columbia,Canada,V7L 4J4,909-555-0174,1960-01-11,Partial College,Professional,F,S,0,3,4,5,108341,38,2+
16075,28285,73,1,,Savannah,H,King,,9666 Stillwater Ct.,,Oregon City,Oregon,United States,97045,205-555-0187,1960-02-27,Partial College,Professional,F,M,1,4,2,3,95176,38,2+
16076,28286,79,0,,Destiny,,Alexander,,6097 Mt. McKinley Ct.,,Redmond,Washington,United States,98052,683-555-0113,1960-02-25,Partial College,Professional,F,M,0,1,3,3,93339,38,2+
16077,28286,79,0,,Destiny,,Alexander,,7432 Corte Valencia,,Redmond,Washington,United States,98052,683-555-0113,1960-02-25,Partial College,Professional,F,M,0,1,3,3,105592,38,2+
16078,28286,79,0,,Destiny,,Alexander,,6097 Mt. McKinley Ct.,,Redmond,Washington,United States,98052,683-555-0113,1960-02-25,Partial College,Professional,F,M,0,1,3,3,93339,38,2+
16079,28286,79,0,,Destiny,,Alexander,,7432 Corte Valencia,,Redmond,Washington,United States,98052,683-555-0113,1960-02-25,Partial College,Professional,F,M,0,1,3,3,105592,38,2+
16080,28286,83,0,,Destiny,,Alexander,,6097 Mt. McKinley Ct.,,Redmond,Washington,United States,98052,683-555-0113,1960-02-25,Partial College,Professional,F,M,0,1,3,3,93339,38,2+
16081,28286,83,0,,Destiny,,Alexander,,7432 Corte Valencia,,Redmond,Washington,United States,98052,683-555-0113,1960-02-25,Partial College,Professional,F,M,0,1,3,3,105592,38,2+
16082,28286,83,0,,Destiny,,Alexander,,6097 Mt. McKinley Ct.,,Redmond,Washington,United States,98052,683-555-0113,1960-02-25,Partial College,Professional,F,M,0,1,3,3,93339,38,2+
16083,28286,83,0,,Destiny,,Alexander,,7432 Corte Valencia,,Redmond,Washington,United States,98052,683-555-0113,1960-02-25,Partial College,Professional,F,M,0,1,3,3,105592,38,2+
16084,28287,91,0,,Lauren,M,Bennett,,9687 Shakespeare Drive,,Concord,California,United States,94519,287-555-0119,1960-05-16,Partial College,Professional,F,M,1,4,3,3,126718,38,2+
16085,28288,127,1,,Marco,A,Srini,,4861 Via Valencia,,Concord,California,United States,94519,305-555-0157,1960-09-01,Partial College,Professional,M,S,1,4,3,3,161700,38,2+
16086,28289,129,1,,Jack,L,Gonzales,,920 Holiday Hills Drive,,Redwood City,California,United States,94063,953-555-0127,1960-09-20,Partial College,Professional,M,S,0,3,3,3,152235,38,2+
